date,temp,humidity,rain
2023-01-11 00:11:48.621724344,19.822985852187863,78.47857997231962,0
2023-01-11 04:54:23.692738547,18.07023133982236,74.43268458172979,0
2023-01-11 09:36:58.763752750,23.027347902083196,63.98017182467004,1
2023-01-11 14:19:33.834766953,15.064378878376118,65.56858297739133,0
2023-01-11 19:02:08.905781156,17.706218988017724,60.70304332605678,0
2023-01-11 23:44:43.976795359,23.437524049002377,68.08516169780756,0
2023-01-12 04:27:19.047809561,11.178569207874595,60.9591599802356,0
2023-01-12 09:09:54.118823764,24.372683139331055,74.33386126078227,1
2023-01-12 13:52:29.189837967,22.27771216992241,67.0605582770116,1
2023-01-12 18:35:04.260852170,25.378446559669346,71.12259943068773,0
2023-01-12 23:17:39.331866373,25.490424808245983,76.76825940604822,1
2023-01-13 04:00:14.402880576,27.47775447513468,72.60339960913814,0
2023-01-13 08:42:49.473894778,27.271251238847363,63.620271648674205,1
2023-01-13 13:25:24.544908981,27.867909002321163,69.96831816184746,0
2023-01-13 18:07:59.615923184,31.998101553990075,63.80136773200863,1
2023-01-13 22:50:34.686937387,24.004301921299408,61.65462096652757,1
2023-01-14 03:33:09.757951590,27.555032159562725,79.55159773670995,1
2023-01-14 08:15:44.828965793,24.416598083117414,61.62469604312751,0
2023-01-14 12:58:19.899979996,22.586931950804605,67.02193408290373,1
2023-01-14 17:40:54.970994198,21.759035732529938,72.50222030882995,0
2023-01-14 22:23:30.042008401,26.37757550185514,63.852418791531534,0
2023-01-15 03:06:05.113022604,26.551262374679727,65.0656669164504,1
2023-01-15 07:48:40.184036807,23.942374400145216,64.12151475058964,0
2023-01-15 12:31:15.255051010,26.319947094131994,68.91079650429751,0
2023-01-15 17:13:50.326065213,32.004546866351376,72.7135011233188,0
2023-01-15 21:56:25.397079415,26.066008923373094,80.92227658235345,1
2023-01-16 02:39:00.468093618,28.763764337057992,79.15456635210452,0
2023-01-16 07:21:35.539107821,23.616467488127995,68.2253794693629,1
2023-01-16 12:04:10.610122024,23.407890505162914,63.28371704953751,0
2023-01-16 16:46:45.681136227,26.791826995639667,69.91701917538275,1
2023-01-16 21:29:20.752150430,22.18010841282088,64.59884276941725,0
2023-01-17 02:11:55.823164632,26.680376917913247,67.32010869416071,0
2023-01-17 06:54:30.894178835,23.455045499555737,76.43402919603012,1
2023-01-17 11:37:05.965193038,25.653561885928493,76.89517319124667,0
2023-01-17 16:19:41.036207241,17.950631688158136,77.22843662043736,0
2023-01-17 21:02:16.107221444,24.844027080109825,73.28146618453488,0
2023-01-18 01:44:51.178235647,26.910156562411057,79.43338116635358,0
2023-01-18 06:27:26.249249850,31.663791310450815,78.83089945669204,0
2023-01-18 11:10:01.320264052,23.57275290755984,81.25400916920505,0
2023-01-18 15:52:36.391278255,23.629172312438325,77.36080478854537,0
2023-01-18 20:35:11.462292458,23.22484910208099,80.83936057493229,1
2023-01-19 01:17:46.533306661,27.113872677355545,71.11037486196969,1
2023-01-19 06:00:21.604320864,25.02694291822292,83.77942000429118,0
2023-01-19 10:42:56.675335067,26.09974123550947,69.77833443206077,0
2023-01-19 15:25:31.746349269,23.903788261368746,73.15623513416217,0
2023-01-19 20:08:06.817363472,25.64740160399877,67.61750277800004,1
2023-01-20 00:50:41.888377675,23.93720342891379,62.38614154688223,0
2023-01-20 05:33:16.959391878,21.09763994525895,73.04280475129394,1
2023-01-20 10:15:52.030406081,22.318457622153954,75.94746138525491,0
2023-01-20 14:58:27.101420284,21.765825022333544,73.02663080159853,1
2023-01-20 19:41:02.172434486,23.292945062064167,80.74233376005004,0
2023-01-21 00:23:37.243448689,26.897517396397763,82.43856811957646,1
2023-01-21 05:06:12.314462892,21.08770605724299,67.04126316974887,1
2023-01-21 09:48:47.385477095,24.810406635959904,67.78920546845944,1
2023-01-21 14:31:22.456491298,22.338430470434318,83.21317439904493,0
2023-01-21 19:13:57.527505501,30.02198014263719,82.56189046319645,0
2023-01-21 23:56:32.598519703,20.52384752465424,65.29238519635872,1
2023-01-22 04:39:07.669533906,30.905861365965038,62.70097821081275,1
2023-01-22 09:21:42.740548109,26.906199886383515,63.36966127657294,0
2023-01-22 14:04:17.811562312,22.169163662479427,73.15947716009599,1
2023-01-22 18:46:52.882576515,27.35431453256083,72.59103041556229,0
2023-01-22 23:29:27.953590718,21.101540188464412,65.67214056533486,0
2023-01-23 04:12:03.024604921,24.800846947815124,60.50353898895018,0
2023-01-23 08:54:38.095619123,23.031513784659527,75.64234431637337,0
2023-01-23 13:37:13.166633326,26.90196027611981,72.67451832750231,0
2023-01-23 18:19:48.237647529,25.99747885279303,77.76811621587326,0
2023-01-23 23:02:23.308661732,23.493616373746306,71.11348622578384,0
2023-01-24 03:44:58.379675935,23.40797769040646,62.49936422725034,0
2023-01-24 08:27:33.450690138,20.909762609999255,73.09237859776212,0
2023-01-24 13:10:08.521704340,31.18798356964949,80.25527456388228,0
2023-01-24 17:52:43.592718543,24.360053257760395,84.04281505473907,0
2023-01-24 22:35:18.663732746,22.66949482271239,83.09777814204345,1
2023-01-25 03:17:53.734746949,19.37616022944145,69.87846300608297,0
2023-01-25 08:00:28.805761152,26.71012121360945,68.1602692013713,0
2023-01-25 12:43:03.876775355,22.83499089134338,65.51903386481335,0
2023-01-25 17:25:38.947789557,18.320236799197822,71.2400289754644,0
2023-01-25 22:08:14.018803760,19.109042107284587,73.43675031126858,0
2023-01-26 02:50:49.089817963,24.394196256280985,84.70946098705608,1
2023-01-26 07:33:24.160832166,22.829191204472174,69.30869760394835,0
2023-01-26 12:15:59.231846369,23.35499047107463,78.45470317879138,1
2023-01-26 16:58:34.302860572,19.92357648110898,65.50040861274523,0
2023-01-26 21:41:09.373874774,21.093533066362518,84.65128073215945,1
2023-01-27 02:23:44.444888977,28.700052130005876,79.22083913868359,0
2023-01-27 07:06:19.515903180,23.300974624016646,66.55276350278237,0
2023-01-27 11:48:54.586917383,21.03199304207186,84.40933354102016,0
2023-01-27 16:31:29.657931586,26.029753939310933,73.02471997238327,1
2023-01-27 21:14:04.728945789,24.1698038628033,68.0991709251808,0
2023-01-28 01:56:39.799959992,21.053367289718693,66.74534419475273,0
2023-01-28 06:39:14.870974194,24.788497074508157,61.30433115093069,0
2023-01-28 11:21:49.941988397,18.075108752388,60.551126462795985,1
2023-01-28 16:04:25.013002600,25.523080255464677,83.2769700929896,0
2023-01-28 20:47:00.084016803,26.717088223187975,67.97547715533032,1
2023-01-29 01:29:35.155031006,29.63148167111177,81.41052435193794,0
2023-01-29 06:12:10.226045209,28.35305447018148,81.14625743064602,0
2023-01-29 10:54:45.297059412,23.921895959772723,76.66315319380108,0
2023-01-29 15:37:20.368073614,22.96250271386584,72.28411308680445,1
2023-01-29 20:19:55.439087817,31.25632982691436,60.0356158939871,1
2023-01-30 01:02:30.510102020,25.388240234908388,84.29497559312395,0
2023-01-30 05:45:05.581116223,19.607539094770058,76.03222156753789,0
2023-01-30 10:27:40.652130426,27.720887720654822,75.55935770733764,0
2023-01-30 15:10:15.723144629,18.124967199975835,66.40194726159639,0
2023-01-30 19:52:50.794158831,19.85094352313383,83.05012975737256,0
2023-01-31 00:35:25.865173034,19.73069243223812,65.00191954711997,0
2023-01-31 05:18:00.936187237,24.51944665823721,68.16293436347411,0
2023-01-31 10:00:36.007201440,19.231755591544086,72.70202639686723,1
2023-01-31 14:43:11.078215643,25.649171122194062,68.8927634918428,0
2023-01-31 19:25:46.149229846,28.987535640786582,67.75147507834427,1
2023-02-01 00:08:21.220244048,24.79721655098893,64.48877306384811,0
2023-02-01 04:50:56.291258251,26.65485870616304,66.32866189788913,1
2023-02-01 09:33:31.362272454,19.809712008561405,72.75082966774983,0
2023-02-01 14:16:06.433286657,20.750139696343652,64.63315063004589,0
2023-02-01 18:58:41.504300860,26.62083598632647,66.20479228018253,0
2023-02-01 23:41:16.575315063,21.926873876314062,72.15118103067178,0
2023-02-02 04:23:51.646329265,27.441766593519514,77.91630055262522,1
2023-02-02 09:06:26.717343468,28.017060989371295,73.79410999145325,1
2023-02-02 13:49:01.788357671,26.938334206558732,73.38107285325526,0
2023-02-02 18:31:36.859371874,24.676617869310817,69.724801365314,1
2023-02-02 23:14:11.930386077,23.868742784990353,77.88171716478298,0
2023-02-03 03:56:47.001400280,26.03803705885286,64.38828788119532,1
2023-02-03 08:39:22.072414483,21.33033566069906,60.29425458328041,0
2023-02-03 13:21:57.143428685,21.363584944309554,83.46773481509912,1
2023-02-03 18:04:32.214442888,19.708273361606683,72.77113846587459,1
2023-02-03 22:47:07.285457091,25.554462110116027,77.60689170833051,0
2023-02-04 03:29:42.356471294,25.515162857911413,75.18333276370609,0
2023-02-04 08:12:17.427485497,23.97055725568637,63.92987952292543,0
2023-02-04 12:54:52.498499700,20.210162774327774,70.82574364777287,1
2023-02-04 17:37:27.569513902,20.387620978278203,76.70300330734739,1
2023-02-04 22:20:02.640528105,24.205187237925884,62.788327653566355,1
2023-02-05 03:02:37.711542308,25.251368134693337,66.05275824712442,0
2023-02-05 07:45:12.782556511,22.86433251349952,76.84448225812908,0
2023-02-05 12:27:47.853570714,21.208448610882364,82.12717301464366,0
2023-02-05 17:10:22.924584917,21.9233187170617,81.447974673438,1
2023-02-05 21:52:57.995599119,23.392876943859108,68.1574179383495,0
2023-02-06 02:35:33.066613322,21.773186405203955,79.31842478257346,0
2023-02-06 07:18:08.137627525,27.636154897138855,62.71365889679534,1
2023-02-06 12:00:43.208641728,28.917242726015154,76.99658794553325,1
2023-02-06 16:43:18.279655931,20.484400315690138,79.22474638001555,0
2023-02-06 21:25:53.350670134,22.17035688508784,75.76014895310408,0
2023-02-07 02:08:28.421684336,21.295321371707708,78.32100962136548,1
2023-02-07 06:51:03.492698539,21.256967213621426,79.26596886410405,0
2023-02-07 11:33:38.563712742,27.733276398721273,66.67895860300844,1
2023-02-07 16:16:13.634726945,25.74505499483993,69.7915337191855,0
2023-02-07 20:58:48.705741148,21.31416444241608,70.57726999882286,0
2023-02-08 01:41:23.776755351,29.349752960177085,72.45459877012081,0
2023-02-08 06:23:58.847769554,24.403959884185813,68.59859339107989,0
2023-02-08 11:06:33.918783756,20.435727473972783,61.8762001308204,0
2023-02-08 15:49:08.989797959,21.451422871978195,76.0729332236236,0
2023-02-08 20:31:44.060812162,25.516048681373164,81.81100097040397,1
2023-02-09 01:14:19.131826365,21.296448050939702,76.42377724679682,0
2023-02-09 05:56:54.202840568,27.859430039980094,83.69125395868159,1
2023-02-09 10:39:29.273854771,27.08414830911806,80.436182022136,1
2023-02-09 15:22:04.344868973,19.726923997869214,72.57534078680351,0
2023-02-09 20:04:39.415883176,27.262210929535218,81.66858012217081,0
2023-02-10 00:47:14.486897379,22.903501198616556,60.28218642674452,0
2023-02-10 05:29:49.557911582,23.370104129868697,79.53088695747056,0
2023-02-10 10:12:24.628925785,20.49665414204673,71.97138065364533,0
2023-02-10 14:54:59.699939988,27.106813884132915,63.414580738465745,1
2023-02-10 19:37:34.770954190,22.736767845201133,75.00893181548597,1
2023-02-11 00:20:09.841968393,27.47287468810808,70.34877309753989,0
2023-02-11 05:02:44.912982596,25.94754038292507,77.80167342243197,0
2023-02-11 09:45:19.983996799,23.799061481253624,75.05653161018891,1
2023-02-11 14:27:55.055011002,20.824983748280843,67.43094855002204,1
2023-02-11 19:10:30.126025205,21.288550768382297,81.07350697532189,0
2023-02-11 23:53:05.197039407,25.559372359540735,72.38319200904604,0
2023-02-12 04:35:40.268053610,18.158094705663768,72.98035383077433,0
2023-02-12 09:18:15.339067813,29.308816866895192,83.08768346981844,0
2023-02-12 14:00:50.410082016,16.69846717602683,71.5025592986466,1
2023-02-12 18:43:25.481096219,15.634639190118591,83.57178844550351,1
2023-02-12 23:26:00.552110422,29.480624270723524,65.72079527610418,0
2023-02-13 04:08:35.623124625,25.582655881501807,84.9865448070222,0
2023-02-13 08:51:10.694138827,26.94880733845404,70.79737234793917,1
2023-02-13 13:33:45.765153030,22.282337223534654,78.44640948213285,0
2023-02-13 18:16:20.836167233,27.377533614927735,68.12711671482792,0
2023-02-13 22:58:55.907181436,17.939068673631958,76.41738480907087,1
2023-02-14 03:41:30.978195639,25.847308278260744,78.98500114350506,0
2023-02-14 08:24:06.049209842,21.40356367098404,84.99963525959029,0
2023-02-14 13:06:41.120224044,27.619341899696487,66.42279681533418,1
2023-02-14 17:49:16.191238247,23.99468791589682,67.02730886717416,0
2023-02-14 22:31:51.262252450,18.220233549387423,63.8695609065163,0
2023-02-15 03:14:26.333266653,21.855456184460916,75.04318786001188,0
2023-02-15 07:57:01.404280856,24.877996856112816,68.2744225503596,0
2023-02-15 12:39:36.475295059,25.637008356521534,68.04492650990903,0
2023-02-15 17:22:11.546309261,21.195803156329145,84.41519366719596,0
2023-02-15 22:04:46.617323464,24.802191038352134,84.591992931428,0
2023-02-16 02:47:21.688337667,23.908096579803434,81.87048575617739,1
2023-02-16 07:29:56.759351870,20.370481362881907,72.60225385314132,0
2023-02-16 12:12:31.830366073,21.797856537619065,82.78876499045629,0
2023-02-16 16:55:06.901380276,16.22370167541296,83.93854510906284,0
2023-02-16 21:37:41.972394478,22.40496122014342,60.91511813100929,0
2023-02-17 02:20:17.043408681,32.00829010449304,62.99889669767542,0
2023-02-17 07:02:52.114422884,21.047783491601283,66.5116294272252,0
2023-02-17 11:45:27.185437087,25.04286301668341,81.48612138109058,0
2023-02-17 16:28:02.256451290,23.864583909579988,83.0224824173552,0
2023-02-17 21:10:37.327465493,24.16398617095674,84.1837196679406,1
2023-02-18 01:53:12.398479696,24.20740192318627,72.01682716528046,0
2023-02-18 06:35:47.469493898,26.052969979263146,67.51581439364006,0
2023-02-18 11:18:22.540508101,24.752121356239414,68.56845856759345,0
2023-02-18 16:00:57.611522304,23.80137415950481,61.445456211321,0
2023-02-18 20:43:32.682536507,21.717463576006097,69.74821790452629,0
2023-02-19 01:26:07.753550710,22.959763980226864,63.26461035088255,0
2023-02-19 06:08:42.824564913,26.497221769333105,66.31191111128919,0
2023-02-19 10:51:17.895579115,23.257142898321234,84.2282471031721,0
2023-02-19 15:33:52.966593318,24.982025509414637,73.83386494024649,1
2023-02-19 20:16:28.037607521,15.10543390428125,64.79958020178421,1
2023-02-20 00:59:03.108621724,21.36227645798334,80.40668611193117,1
2023-02-20 05:41:38.179635927,28.102850249001477,76.69792249733995,0
2023-02-20 10:24:13.250650130,22.98899680006351,77.80111166472626,0
2023-02-20 15:06:48.321664332,24.87901690530176,77.57122025163676,0
2023-02-20 19:49:23.392678535,25.3645525248097,79.36637813092239,0
2023-02-21 00:31:58.463692738,26.157340051463308,60.15081694818609,0
2023-02-21 05:14:33.534706941,26.411656317445665,67.55887353603643,0
2023-02-21 09:57:08.605721144,25.998989095410803,77.52181724777132,0
2023-02-21 14:39:43.676735347,24.246217679747996,62.52530550333268,0
2023-02-21 19:22:18.747749549,25.060220231762255,67.3025038754145,0
2023-02-22 00:04:53.818763752,21.87132032706361,81.5249307553279,1
2023-02-22 04:47:28.889777955,19.77652999921218,72.96042069689355,0
2023-02-22 09:30:03.960792158,26.25735351383967,72.2793493807977,0
2023-02-22 14:12:39.031806361,17.35911090299074,76.13833108683349,1
2023-02-22 18:55:14.102820564,21.01947272587457,65.6440142916007,0
2023-02-22 23:37:49.173834767,21.66606294486666,62.21644132861576,1
2023-02-23 04:20:24.244848970,21.696900025543563,79.11824623628947,0
2023-02-23 09:02:59.315863172,20.874271097516537,84.35734257555191,0
2023-02-23 13:45:34.386877375,23.93236492239045,71.5820501025531,0
2023-02-23 18:28:09.457891578,21.820156682799595,66.80108903939023,0
2023-02-23 23:10:44.528905781,28.783381218145735,65.96703052407518,0
2023-02-24 03:53:19.599919984,29.490180025197695,84.52749791856603,1
2023-02-24 08:35:54.670934187,21.682583483077646,76.21011412074972,0
2023-02-24 13:18:29.741948389,28.191447647184482,60.74819632987516,1
2023-02-24 18:01:04.812962592,27.49853095011786,62.69115333445806,1
2023-02-24 22:43:39.883976795,26.023390979265592,69.2717051742232,0
2023-02-25 03:26:14.954990998,23.7301231333004,80.29980685046081,0
2023-02-25 08:08:50.026005201,31.91796391467729,62.70431159345908,1
2023-02-25 12:51:25.097019404,19.753251172314915,76.9048087035866,0
2023-02-25 17:34:00.168033607,23.626876656558803,68.34378381167114,0
2023-02-25 22:16:35.239047809,17.615551407615836,61.98582255407712,0
2023-02-26 02:59:10.310062012,21.664837350697642,78.46449982596437,0
2023-02-26 07:41:45.381076215,25.344720909157008,69.70307044575672,1
2023-02-26 12:24:20.452090418,24.64554093950861,76.75041059215616,0
2023-02-26 17:06:55.523104621,30.443975236952237,84.88352906719871,1
2023-02-26 21:49:30.594118824,26.10886863427367,68.44189343028765,0
2023-02-27 02:32:05.665133026,23.335457138893418,61.13253277916487,0
2023-02-27 07:14:40.736147229,21.505177226643895,72.16396842593137,1
2023-02-27 11:57:15.807161432,21.025530775941426,68.82680118147628,0
2023-02-27 16:39:50.878175635,25.66770101831693,72.31288390996444,0
2023-02-27 21:22:25.949189838,24.182465915054856,62.832757076656954,0
2023-02-28 02:05:01.020204041,31.696058472001212,78.27728676139276,1
2023-02-28 06:47:36.091218243,26.83291110531674,79.47574832727474,0
2023-02-28 11:30:11.162232446,26.71591687177449,68.02108471181613,0
2023-02-28 16:12:46.233246649,22.124608083486066,84.07931023932264,0
2023-02-28 20:55:21.304260852,22.987142442656335,84.41410600694385,1
2023-03-01 01:37:56.375275055,13.97646309695479,60.50937134680304,0
2023-03-01 06:20:31.446289258,24.379531817504592,63.08986356509749,1
2023-03-01 11:03:06.517303460,24.6925520062219,75.62313947529833,0
2023-03-01 15:45:41.588317663,21.47090032991949,66.1461024301586,1
2023-03-01 20:28:16.659331866,23.02000057282816,60.17987016312129,0
2023-03-02 01:10:51.730346069,18.820197007177605,68.836152365511,0
2023-03-02 05:53:26.801360272,21.65939413324692,82.49221533312576,0
2023-03-02 10:36:01.872374475,27.2129808217566,71.26476500798424,1
2023-03-02 15:18:36.943388678,27.28881869090783,63.0704931372232,0
2023-03-02 20:01:12.014402880,27.54509309943831,71.17093436849704,0
2023-03-03 00:43:47.085417083,23.235632386930348,77.9842825521392,1
2023-03-03 05:26:22.156431286,24.135601673036792,72.12949435286757,1
2023-03-03 10:08:57.227445489,22.576905815070965,79.56234726315444,0
2023-03-03 14:51:32.298459692,17.70403115846795,79.19539444420992,1
2023-03-03 19:34:07.369473895,24.797807291297968,65.04505444789098,0
2023-03-04 00:16:42.440488097,20.467474716586498,82.13749494340803,1
2023-03-04 04:59:17.511502300,29.508093866925456,63.71165213138963,0
2023-03-04 09:41:52.582516503,23.627185423401386,84.24829393658946,0
2023-03-04 14:24:27.653530706,22.20768978030812,67.00194391081884,0
2023-03-04 19:07:02.724544909,21.465534086928745,65.73015863621836,0
2023-03-04 23:49:37.795559112,25.283843289439517,72.00977799633677,1
2023-03-05 04:32:12.866573314,27.885520858726558,61.19855257101565,0
2023-03-05 09:14:47.937587517,23.56529171641393,68.4395617870029,1
2023-03-05 13:57:23.008601720,26.21159411933888,65.13329321151708,0
2023-03-05 18:39:58.079615923,23.58031540791281,71.07974965622208,0
2023-03-05 23:22:33.150630126,25.00427699572184,70.23489680770905,0
2023-03-06 04:05:08.221644329,21.157788616114136,75.25321692174704,0
2023-03-06 08:47:43.292658531,29.143342702863805,77.12012938916428,1
2023-03-06 13:30:18.363672734,24.428762093319204,71.92276735119053,0
2023-03-06 18:12:53.434686937,28.483285927690606,76.69846523881263,0
2023-03-06 22:55:28.505701140,25.123460401502044,66.02554427262663,1
2023-03-07 03:38:03.576715343,21.646074499100887,81.18299220743151,0
2023-03-07 08:20:38.647729546,22.624711985454205,76.33144110504159,0
2023-03-07 13:03:13.718743749,23.88051387210037,61.08583603163763,0
2023-03-07 17:45:48.789757951,23.435333340802167,78.56674121981632,0
2023-03-07 22:28:23.860772154,14.355132709476672,70.67366719750041,0
2023-03-08 03:10:58.931786357,20.641690883280774,62.23585205219086,0
2023-03-08 07:53:34.002800560,18.815476464086196,73.46715604359049,0
2023-03-08 12:36:09.073814763,21.852336211434604,67.3345754759123,1
2023-03-08 17:18:44.144828966,27.700639900629156,83.17752255909723,0
2023-03-08 22:01:19.215843168,26.18799792236347,80.4603861127841,0
2023-03-09 02:43:54.286857371,25.03266548555376,79.00270239863595,0
2023-03-09 07:26:29.357871574,20.98168967752947,70.51074380715487,0
2023-03-09 12:09:04.428885777,23.684596763645615,69.58811046430026,1
2023-03-09 16:51:39.499899980,24.51095396730066,78.45758793732531,0
2023-03-09 21:34:14.570914183,25.89158340766662,83.4542617828408,1
2023-03-10 02:16:49.641928385,24.788442137397084,75.02000396080147,0
2023-03-10 06:59:24.712942588,27.506386575762438,77.87305967241238,1
2023-03-10 11:41:59.783956791,26.362776666274247,74.82735794828199,0
2023-03-10 16:24:34.854970994,27.850144303035258,64.44283146906645,1
2023-03-10 21:07:09.925985197,20.211315979445786,81.91515056724289,0
2023-03-11 01:49:44.996999400,30.37999287440697,62.52493171542387,1
2023-03-11 06:32:20.068013602,24.92365235132671,82.38215470535054,1
2023-03-11 11:14:55.139027805,23.925008896151713,64.02242602737951,0
2023-03-11 15:57:30.210042008,21.498080998361715,81.15147855094189,1
2023-03-11 20:40:05.281056211,28.823341812610472,83.78514952824958,0
2023-03-12 01:22:40.352070414,24.83094929791846,65.11477687686522,1
2023-03-12 06:05:15.423084617,22.204147118826537,79.79662778604329,1
2023-03-12 10:47:50.494098820,22.986143256356023,72.1321365996177,0
2023-03-12 15:30:25.565113022,33.656456282483916,79.11195405686962,1
2023-03-12 20:13:00.636127225,22.423080732247673,62.34797837756467,0
2023-03-13 00:55:35.707141428,25.675090061120372,65.8732528504108,0
2023-03-13 05:38:10.778155631,23.490235919445624,66.39281377415298,0
2023-03-13 10:20:45.849169834,22.04889066109378,68.62688884636684,1
2023-03-13 15:03:20.920184037,25.279992567050982,69.65361366510265,0
2023-03-13 19:45:55.991198239,31.46221763704461,64.5911449735134,0
2023-03-14 00:28:31.062212442,22.153682138745538,71.95196137762348,1
2023-03-14 05:11:06.133226645,24.169130198886897,72.2782601517242,0
2023-03-14 09:53:41.204240848,22.7384504592917,62.12899645332107,0
2023-03-14 14:36:16.275255051,29.348933941840627,63.118984469844335,1
2023-03-14 19:18:51.346269254,17.89595979269318,62.93889024251926,0
2023-03-15 00:01:26.417283456,27.862835201345092,61.55903858686567,0
2023-03-15 04:44:01.488297659,25.421342155903115,84.35971969724443,0
2023-03-15 09:26:36.559311862,24.766645807266904,74.92188000296781,1
2023-03-15 14:09:11.630326065,22.34426332438076,60.976455213506505,0
2023-03-15 18:51:46.701340268,22.322395951312195,79.68350251626441,0
2023-03-15 23:34:21.772354471,19.994328939796162,81.76699463336205,0
2023-03-16 04:16:56.843368673,24.751264259435672,75.51610440631745,0
2023-03-16 08:59:31.914382876,17.501744543297775,82.84050759277572,1
2023-03-16 13:42:06.985397079,24.288218826272683,73.7968771551505,1
2023-03-16 18:24:42.056411282,25.163270871975655,64.79123108504085,0
2023-03-16 23:07:17.127425485,18.102258998298357,72.4553108910809,0
2023-03-17 03:49:52.198439688,22.486926022324653,82.04793107487887,0
2023-03-17 08:32:27.269453890,20.95825085052093,63.74937311393964,1
2023-03-17 13:15:02.340468093,24.081130654639637,79.20776246338096,1
2023-03-17 17:57:37.411482296,25.934183504749946,80.84345698975905,0
2023-03-17 22:40:12.482496499,19.835604247276034,68.98811990578541,0
2023-03-18 03:22:47.553510702,28.945260517420433,82.72775709286469,1
2023-03-18 08:05:22.624524905,21.064211528388086,73.24095177352508,0
2023-03-18 12:47:57.695539108,20.273605806689332,64.02045922782725,0
2023-03-18 17:30:32.766553310,25.78003640849309,72.60051958449989,0
2023-03-18 22:13:07.837567513,25.718914749530576,75.45631241702004,0
2023-03-19 02:55:42.908581716,28.09515283257949,74.20171618742104,0
2023-03-19 07:38:17.979595919,24.44369414216725,68.19075570873571,1
2023-03-19 12:20:53.050610122,19.360827473247873,60.532406385884386,1
2023-03-19 17:03:28.121624325,24.42967310344012,71.29868268561617,1
2023-03-19 21:46:03.192638527,17.585650863951486,72.0273359564315,0
2023-03-20 02:28:38.263652730,28.45512484209039,83.3126286586664,0
